Energia;Block;Latencia;Cobertura;Demands
1428.7288135593221;0;1.7902139738368082e-05;1;236
1400.4979253112033;0;1.8729428417275268e-05;1;241
1367.7184466019417;0;1.8897067148984515e-05;1;206
1291.6161616161617;0;1.9576005517642414e-05;1;198
1205.9477124183006;0;1.9766564719411225e-05;1;153
1046.6019417475727;0;1.9063696969868958e-05;1;103
931.6949152542373;0;1.867489980268454e-05;1;59
800.3703703703703;0;1.8406683884932794e-05;1;27
802.9166666666666;0;1.8198808961515116e-05;1;24
761.6666666666666;0;1.809183978779128e-05;1;12
736.6666666666666;0;1.7974891467044235e-05;1;12
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
470.0;0;0.0;1;1
720.0;0;0.0;1;5
735.7142857142857;0;1.1556095458285981e-06;1;7
765.3846153846154;0;1.1556095458285981e-06;1;13
797.0833333333334;0;1.224966609627223e-06;1;24
930.3125;0;8.852590821807395e-06;1;64
1071.1965811965813;0;1.0342384971698288e-05;1;117
1290.5113636363637;0;1.585174372577195e-05;1;176
1370.3603603603603;0;1.8741116089922962e-05;1;222
1428.5477178423237;0;1.9159718768113358e-05;1;241
1422.8761061946902;0;2.203524525562489e-05;1;226
1382.283105022831;0;2.312783034367321e-05;1;219
1333.6649214659685;0;2.4650654951845202e-05;1;191
1102.179487179487;0;2.4273124543549674e-05;1;156
1016.7708333333334;0;2.343388409209241e-05;1;96
841.6;0;2.2961607829762992e-05;1;50
836.1904761904761;0;2.248052835075338e-05;1;42
800.0;0;2.2292774475076497e-05;1;21
763.0769230769231;0;2.2138949598125333e-05;1;13
758.0;0;2.2080291335279227e-05;1;10
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
470.0;0;0.0;1;1
470.0;0;8.339696275557819e-07;1;2
573.3333333333334;0;4.169848137778909e-07;1;3
779.4117647058823;0;1.2385975242095507e-06;1;17
905.0877192982456;0;1.2226414107164942e-05;1;57
998.7209302325581;0;1.1669422701871279e-05;1;86
1124.962962962963;0;1.6896675273910318e-05;1;135
1334.7428571428572;0;2.0291482590174303e-05;1;175
1403.7155963302753;0;2.1498364777465158e-05;1;218
1430.0;0;2.4727369207491042e-05;1;233
1408.274336283186;0;2.384643493941273e-05;1;226
1307.0103092783504;0;2.4556669427801474e-05;1;194
1168.7577639751553;0;2.372459629956773e-05;1;161
987.3863636363636;0;2.2896416675960763e-05;1;88
889.5081967213115;0;2.2277890413512677e-05;1;61
824.0625;0;2.1863288179886432e-05;1;32
791.0;0;2.161279643080385e-05;1;20
781.3333333333334;0;2.1484857831811244e-05;1;15
720.0;0;2.144593253384741e-05;1;5
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
470.0;0;0.0;1;1
470.0;0;0.0;1;1
676.6666666666666;0;0.0;1;3
776.6666666666666;0;1.1690451919809722e-06;1;15
782.2222222222222;0;1.908113708233726e-06;1;27
849.6078431372549;0;2.4049166679116866e-06;1;51
999.3181818181819;0;7.2017952328380915e-06;1;88
1159.3835616438357;0;1.5847739995838856e-05;1;146
1393.2888888888888;0;1.5857474751146623e-05;1;225
1387.0044052863436;0;1.918214118239126e-05;1;227
1399.3777777777777;0;2.0329751827787453e-05;1;225
1419.9180327868853;0;2.1740808240700386e-05;1;244
1364.85;0;2.263996168827874e-05;1;200
1134.313725490196;0;2.2273042582104267e-05;1;153
1051.4851485148515;0;2.1750639065024407e-05;1;101
940.4615384615385;0;2.14630664998022e-05;1;65
792.6666666666666;0;2.11442254268988e-05;1;30
781.25;0;2.0963184589486927e-05;1;16
747.3333333333334;0;2.0791636434090143e-05;1;15
718.0;0;2.0735075943246592e-05;1;5
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
470.0;0;0.0;1;1
470.0;0;0.0;1;1
625.0;0;0.0;1;4
728.3333333333334;0;0.0;1;6
776.5;0;2.7012421361248245e-07;1;20
805.3846153846154;0;2.9637634042215327e-06;1;26
999.1666666666666;0;5.856591214013297e-06;1;96
1250.8982035928143;0;1.677301161246155e-05;1;167
1342.3115577889448;0;2.0638889654419098e-05;1;199
1405.892857142857;0;2.069775536498522e-05;1;224
1412.5833333333333;0;2.4681619653279666e-05;1;240
1396.851851851852;0;2.4654750228302128e-05;1;216
1263.1666666666667;0;2.5086621258722475e-05;1;180
1159.4444444444443;0;2.4564265840575885e-05;1;144
988.3720930232558;0;2.388713929637439e-05;1;86
864.7169811320755;0;2.3337170321498523e-05;1;53
828.8571428571429;0;2.2943020801597546e-05;1;35
793.3333333333334;0;2.2663668816833363e-05;1;24
761.8181818181819;0;2.251981402342011e-05;1;11
741.25;0;2.2416334119808762e-05;1;8
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
470.0;0;0.0;1;1
0.0;0;0.0;0;0
470.0;0;0.0;1;1
676.6666666666666;0;0.0;1;3
728.3333333333334;0;5.013215734123966e-06;1;6
776.5217391304348;0;3.2927500010719214e-06;1;23
970.2816901408451;0;9.504137502944277e-06;1;71
1030.5102040816328;0;1.1393386287397617e-05;1;98
1237.9754601226994;0;1.3399357413068796e-05;1;163
1358.5714285714287;0;1.8423738785144002e-05;1;217
1374.304932735426;0;1.914592930710457e-05;1;223
1381.10599078341;0;1.940679711710706e-05;1;217
1380.9130434782608;0;2.0880928963123704e-05;1;230
1255.7291666666667;0;2.1332816177981816e-05;1;192
1162.051282051282;0;2.117497395720461e-05;1;156
1036.3636363636363;0;2.075356305101513e-05;1;99
889.6610169491526;0;2.0276362189768947e-05;1;59
834.0;0;1.9995676670070793e-05;1;45
783.4782608695652;0;1.9789893999939107e-05;1;23
647.1428571428571;0;1.9714360053374456e-05;1;7
748.8888888888889;0;1.961808808349905e-05;1;9
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
470.0;0;0.0;1;1
0.0;0;0.0;0;0
470.0;0;0.0;1;1
762.3529411764706;0;2.1117078410311496e-06;1;17
790.0;0;4.12455319547452e-06;1;29
904.4067796610169;0;8.525293418012905e-06;1;59
966.3636363636364;0;6.1231080331478645e-06;1;77
1242.4260355029585;0;1.3521472252256021e-05;1;169
1246.0479041916167;0;1.6574419498461946e-05;1;167
1408.532110091743;0;1.984003150857027e-05;1;218
1431.8340611353713;0;2.1059743348465057e-05;1;229
1416.2295081967213;0;2.106425434960358e-05;1;244
1317.025641025641;0;2.249215007454193e-05;1;195
1198.9880952380952;0;2.2340582563192452e-05;1;168
1028.0208333333333;0;2.147527761686082e-05;1;96
849.795918367347;0;2.092416972571886e-05;1;49
843.3333333333334;0;2.0618080392643766e-05;1;45
783.8095238095239;0;2.0384862459722742e-05;1;21
747.7777777777778;0;2.0333072576917475e-05;1;9
743.75;0;2.026506917423393e-05;1;8
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
625.0;0;0.0;1;2
547.5;0;6.687074829931974e-06;1;4
692.8571428571429;0;3.0863422291993727e-06;1;7
798.8888888888889;0;2.7885880517743e-06;1;27
858.7272727272727;0;2.5120905782998615e-06;1;55
1016.1052631578947;0;6.834001481774127e-06;1;95
1113.611111111111;0;1.1242358715032638e-05;1;144
1332.7551020408164;0;1.7835155444698303e-05;1;196
1400.4225352112676;0;2.159737374272954e-05;1;213
1420.1333333333334;0;2.0849370888534155e-05;1;225
1400.6637168141592;0;2.1340814584122298e-05;1;226
1283.75;0;2.1032127576473516e-05;1;192
1057.421875;0;1.9805836550098396e-05;1;128
1059.5454545454545;0;1.931643022061046e-05;1;110
912.2641509433962;0;1.899857293821087e-05;1;53
811.1764705882352;0;1.8651282130096908e-05;1;34
784.2105263157895;0;1.8452228871123915e-05;1;19
764.2857142857143;0;1.8304103180644705e-05;1;14
728.3333333333334;0;1.8241346255453922e-05;1;6
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
702.5;0;0.0;1;4
625.0;0;0.0;1;2
770.7142857142857;0;2.006122448979592e-06;1;14
811.8181818181819;0;1.977319373331093e-06;1;33
832.6086956521739;0;4.353790880793349e-06;1;46
1119.4615384615386;0;9.593804791354136e-06;1;130
