Energia;Block;Latencia;Cobertura;Demands
676.6666666666666;0;0.0;1;3
733.3333333333334;0;2.6640223663911995e-06;1;12
761.7647058823529;0;1.5696885538743193e-06;1;17
851.5094339622641;0;5.008625441101495e-06;1;53
1066.64;0;9.093219062730296e-06;1;125
1271.2;0;1.69247321841774e-05;1;175
1339.7536945812808;0;2.0290406008714723e-05;1;203
1414.1322314049587;0;2.127067251635874e-05;1;242
1413.0434782608695;0;2.117043162322533e-05;1;230
1367.8481012658228;0;2.255909172981666e-05;1;237
1388.8181818181818;0;2.557562699327612e-05;1;220
1193.4131736526947;0;2.4425021585611202e-05;1;167
1126.2595419847328;0;2.3922754830024046e-05;1;131
949.0140845070423;0;2.3133514806408386e-05;1;71
838.9130434782609;0;2.260697718933479e-05;1;46
791.8181818181819;0;2.2371355545309224e-05;1;22
761.5384615384615;0;2.2223577282052606e-05;1;13
735.7142857142857;0;2.2144810172698497e-05;1;7
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
470.0;0;0.0;1;1
470.0;0;0.0;1;1
728.3333333333334;0;0.0;1;6
803.2142857142857;0;7.452236998820379e-07;1;28
975.6944444444445;0;6.783868935194722e-06;1;72
1019.5370370370371;0;1.1582878250978585e-05;1;108
1341.534090909091;0;1.883260929036836e-05;1;176
1391.1872146118722;0;2.151781934082975e-05;1;219
1381.3698630136987;0;2.1338861085087783e-05;1;219
1454.25;0;2.3118537063837814e-05;1;240
1400.958904109589;0;2.3343396547946074e-05;1;219
1407.8947368421052;0;2.3754669290066877e-05;1;228
1210.3184713375797;0;2.358281522068339e-05;1;157
1079.047619047619;0;2.3134016667172504e-05;1;126
948.1428571428571;0;2.2503684221130428e-05;1;70
825.8333333333334;0;2.213713873629154e-05;1;36
802.5;0;2.1872235200769725e-05;1;24
718.5714285714286;0;2.1721156414000412e-05;1;14
763.0;0;2.162195955611894e-05;1;10
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
470.0;0;0.0;1;3
656.0;0;0.0;1;5
715.5555555555555;0;0.0;1;9
802.6923076923077;0;1.993883487011927e-06;1;26
899.2424242424242;0;5.140489180384006e-06;1;66
1053.3620689655172;0;6.216694699163439e-06;1;116
1240.2380952380952;0;1.1988529279940711e-05;1;168
1435.0420168067226;0;1.7183146875266982e-05;1;238
1426.6274509803923;0;1.9878602895142547e-05;1;255
1422.051282051282;0;2.0736184272715426e-05;1;234
1416.7381974248926;0;2.1239237902433018e-05;1;233
1395.1091703056768;0;2.2714910358824907e-05;1;229
1307.7604166666667;0;2.269004683816781e-05;1;192
1113.92;0;2.2366519210124987e-05;1;125
968.2278481012659;0;2.163855436811006e-05;1;79
825.2380952380952;0;2.1236289607492963e-05;1;42
788.75;0;2.100957375626983e-05;1;24
775.0;0;2.0867867184984542e-05;1;14
760.0;0;2.0736876227280633e-05;1;13
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
470.0;0;0.0;1;1
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
547.5;0;0.0;1;4
781.0526315789474;0;3.866679255485102e-06;1;19
839.5744680851063;0;3.6852491229770885e-06;1;47
993.8709677419355;0;7.72793287246707e-06;1;93
1350.4455445544554;0;1.9811684120818135e-05;1;202
1400.8653846153845;0;2.2256408534540566e-05;1;208
1434.2063492063492;0;2.3367546269986933e-05;1;252
1398.0334728033472;0;2.2641038363465673e-05;1;239
1383.6637931034484;0;2.283987952441553e-05;1;232
1321.5121951219512;0;2.3590757827083387e-05;1;205
1263.7423312883436;0;2.370395328623269e-05;1;163
995.5913978494624;0;2.2926277852002996e-05;1;93
889.2727272727273;0;2.230328535033161e-05;1;55
843.6363636363636;0;2.186661996845667e-05;1;44
796.3636363636364;0;2.1614149407640743e-05;1;22
762.8571428571429;0;2.1475493494947998e-05;1;14
711.1111111111111;0;2.1373874440555498e-05;1;9
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
702.5;0;0.0;1;4
702.5;0;0.0;1;4
728.3333333333334;0;4.7667539520900017e-07;1;6
780.0;0;1.418057712500541e-06;1;19
975.5421686746988;0;2.394725857440384e-06;1;83
1049.2592592592594;0;1.1867126015954353e-05;1;108
1224.6625766871166;0;1.6534800761148746e-05;1;163
1446.9868995633187;0;2.065038477043469e-05;1;229
1426.8333333333333;0;2.25767848562249e-05;1;240
1461.8672199170123;0;2.3608996385676086e-05;1;241
1425.1489361702127;0;2.6048879897724223e-05;1;235
1388.2959641255604;0;2.607689254605801e-05;1;223
1219.751552795031;0;2.5595250261889765e-05;1;161
1036.9;0;2.497949306122566e-05;1;100
1005.5555555555555;0;2.443250658646344e-05;1;81
816.3888888888889;0;2.399063184728325e-05;1;36
766.3157894736842;0;2.3776790567998934e-05;1;19
754.0;0;2.3655604071729825e-05;1;10
745.5555555555555;0;2.3547587614781283e-05;1;9
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
676.6666666666666;0;0.0;1;3
802.5;0;2.599141050079159e-06;1;24
823.6842105263158;0;2.178156383625082e-06;1;38
984.6835443037975;0;5.674073043240366e-06;1;79
1104.921875;0;8.972292343908916e-06;1;128
1371.698113207547;0;1.8191411825112876e-05;1;212
1420.6302521008404;0;2.3366622824354075e-05;1;238
1410.8366533864541;0;2.3434907954990882e-05;1;251
1368.375;0;2.2761882093752782e-05;1;240
1388.6666666666667;0;2.154336970949959e-05;1;225
1173.8775510204082;0;2.1433533228050337e-05;1;147
1030.5607476635514;0;2.07568272355245e-05;1;107
975.3333333333334;0;2.03614702631589e-05;1;75
842.0;0;2.0083365223380094e-05;1;40
802.3076923076923;0;1.9799101376880226e-05;1;26
763.6363636363636;0;1.969367338810253e-05;1;11
741.25;0;1.9608603524655005e-05;1;8
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
547.5;0;0.0;1;4
625.0;0;0.0;1;2
625.0;0;0.0;1;2
762.5;0;1.8068870281451195e-07;1;12
839.0697674418604;0;1.334652557925058e-07;1;43
1004.5882352941177;0;3.832021778437136e-06;1;85
1086.2962962962963;0;7.941182661487929e-06;1;135
1363.7948717948718;0;1.3042103253339541e-05;1;195
1402.7826086956522;0;1.7133004667356708e-05;1;230
1446.6791044776119;0;1.9888461815227773e-05;1;268
